Date,Code,CommodityId,CommodityName,DistrictName,DistrictCode,Stock,CommodityStock
2021-02-13,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,27679.67,1631275.65
2021-02-13,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,216992.01,1631275.65
2021-02-14,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,920257.98,1635741.5
2021-02-14,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,141564.64,1635741.5
2021-02-14,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,249569.17,1635741.5
2021-02-14,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80925.36,1635741.5
2021-02-14,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,27679.67,1635741.5
2021-02-14,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,215744.67,1635741.5
2021-02-15,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,940315.22,1645989.72
2021-02-15,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140827.99,1645989.72
2021-02-15,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,245611.64,1645989.72
2021-02-15,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80925.36,1645989.72
2021-02-15,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,27057.52,1645989.72
2021-02-15,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,211251.99,1645989.72
2021-02-16,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,935959.79,1629518.26
2021-02-16,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140827.99,1629518.26
2021-02-16,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,236157.04,1629518.26
2021-02-16,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80925.36,1629518.26
2021-02-16,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,24396.09,1629518.26
2021-02-16,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,211251.99,1629518.26
2021-02-17,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,927174.93,1604068.2
2021-02-17,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140578.07,1604068.2
2021-02-17,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,224385.62,1604068.2
2021-02-17,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80925.36,1604068.2
2021-02-17,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,21126.33,1604068.2
2021-02-17,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,209877.89,1604068.2
2021-02-18,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,946706.59,1620485.42
2021-02-18,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140578.07,1620485.42
2021-02-18,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,223507.67,1620485.42
2021-02-18,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80925.36,1620485.42
2021-02-18,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,19174.32,1620485.42
2021-02-18,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,209593.41,1620485.42
2021-02-19,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,941602.17,1637211.71
2021-02-19,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140394.85,1637211.71
2021-02-19,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,220914.2,1637211.71
2021-02-19,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80676.76,1637211.71
2021-02-19,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,45454.95,1637211.71
2021-02-19,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,208168.78,1637211.71
2021-02-20,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,935963.37,1652804.49
2021-02-20,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140394.85,1652804.49
2021-02-20,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,242916.67,1652804.49
2021-02-20,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80676.76,1652804.49
2021-02-20,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,45454.95,1652804.49
2021-02-20,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,207397.88,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,935963.37,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,140394.85,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,242916.67,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80676.76,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,45454.95,1652804.49
2021-02-21,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,207397.88,1652804.49
2021-02-22,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,932273.15,1639008.95
2021-02-22,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,139635.22,1639008.95
2021-02-22,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,238970.53,1639008.95
2021-02-22,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80676.76,1639008.95
2021-02-22,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,42453.53,1639008.95
2021-02-22,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,204999.76,1639008.95
2021-02-23,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,957596.23,1682558.65
2021-02-23,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,136988.61,1682558.65
2021-02-23,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,236525.23,1682558.65
2021-02-23,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1682558.65
2021-02-23,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,41593.78,1682558.65
2021-02-23,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,229671.55,1682558.65
2021-02-24,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,955431.76,1678168.74
2021-02-24,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,136988.61,1678168.74
2021-02-24,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,234759.19,1678168.74
2021-02-24,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1678168.74
2021-02-24,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,41421.21,1678168.74
2021-02-24,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,229384.71,1678168.74
2021-02-25,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,943483.7,1646079.26
2021-02-25,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135749.51,1646079.26
2021-02-25,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,217708.79,1646079.26
2021-02-25,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1646079.26
2021-02-25,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,41421.21,1646079.26
2021-02-25,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,227532.78,1646079.26
2021-02-26,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,951770.25,1642204.2
2021-02-26,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135749.51,1642204.2
2021-02-26,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,207604.59,1642204.2
2021-02-26,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1642204.2
2021-02-26,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,40419.8,1642204.2
2021-02-26,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,226476.79,1642204.2
2021-02-27,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,955681.78,1640264.74
2021-02-27,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135749.51,1640264.74
2021-02-27,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,204321.05,1640264.74
2021-02-27,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1640264.74
2021-02-27,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,37852.36,1640264.74
2021-02-27,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,226476.79,1640264.74
2021-02-28,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,955681.78,1634638.68
2021-02-28,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135749.51,1634638.68
2021-02-28,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,204309.82,1634638.68
2021-02-28,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1634638.68
2021-02-28,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,37852.36,1634638.68
2021-02-28,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,220861.95,1634638.68
2021-03-01,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,948837.37,1605304.99
2021-03-01,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135501.09,1605304.99
2021-03-01,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,197390.28,1605304.99
2021-03-01,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,80183.26,1605304.99
2021-03-01,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,36417.9,1605304.99
2021-03-01,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,206975.1,1605304.99
2021-03-02,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,944591.76,1613138.96
2021-03-02,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135501.09,1613138.96
2021-03-02,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,193858.16,1613138.96
2021-03-02,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78973.17,1613138.96
2021-03-02,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,64061.86,1613138.96
2021-03-02,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,196152.91,1613138.96
2021-03-03,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,940056.51,1601745.67
2021-03-03,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,135501.09,1601745.67
2021-03-03,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,189801.4,1601745.67
2021-03-03,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78724.47,1601745.67
2021-03-03,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,65868.1,1601745.67
2021-03-03,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,191794.1,1601745.67
2021-03-04,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,963679.95,1667622.58
2021-03-04,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1667622.58
2021-03-04,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,183926.87,1667622.58
2021-03-04,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1667622.58
2021-03-04,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,88380.26,1667622.58
2021-03-04,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,218221.76,1667622.58
2021-03-05,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,961972.17,1655604.89
2021-03-05,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1655604.89
2021-03-05,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,175407.85,1655604.89
2021-03-05,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1655604.89
2021-03-05,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,86589.38,1655604.89
2021-03-05,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,218221.76,1655604.89
2021-03-06,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,961377.05,1649801.01
2021-03-06,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1649801.01
2021-03-06,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,171859.69,1649801.01
2021-03-06,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1649801.01
2021-03-06,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,85479.16,1649801.01
2021-03-06,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,217671.38,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,961377.05,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,171859.69,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,85479.16,1649801.01
2021-03-07,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,217671.38,1649801.01
2021-03-08,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,961352.05,1644142.83
2021-03-08,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1644142.83
2021-03-08,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,171352.05,1644142.83
2021-03-08,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1644142.83
2021-03-08,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,84029.1,1644142.83
2021-03-08,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,213995.89,1644142.83
2021-03-09,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,960448.28,1636222.73
2021-03-09,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1636222.73
2021-03-09,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,170849.7,1636222.73
2021-03-09,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1636222.73
2021-03-09,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,83142.05,1636222.73
2021-03-09,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,208368.97,1636222.73
2021-03-10,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,960368.31,1630778.26
2021-03-10,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1630778.26
2021-03-10,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,170331.12,1630778.26
2021-03-10,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1630778.26
2021-03-10,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,79829.26,1630778.26
2021-03-10,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,206835.84,1630778.26
2021-03-11,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,985579.23,1673978.58
2021-03-11,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1673978.58
2021-03-11,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,168929.06,1673978.58
2021-03-11,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1673978.58
2021-03-11,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,79829.26,1673978.58
2021-03-11,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,226227.29,1673978.58
2021-03-12,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,981732.1,1687988.57
2021-03-12,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1687988.57
2021-03-12,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,181955.47,1687988.57
2021-03-12,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1687988.57
2021-03-12,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,78690.07,1687988.57
2021-03-12,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1687988.57
2021-03-13,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,978983.39,1696260.46
2021-03-13,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1696260.46
2021-03-13,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,193866.77,1696260.46
2021-03-13,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1696260.46
2021-03-13,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,77799.37,1696260.46
2021-03-13,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,978983.39,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,193866.77,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,77799.37,1696260.46
2021-03-14,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1696260.46
2021-03-15,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,974678.79,1685921.47
2021-03-15,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1685921.47
2021-03-15,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,191155.49,1685921.47
2021-03-15,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1685921.47
2021-03-15,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,74476.27,1685921.47
2021-03-15,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1685921.47
2021-03-16,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,969271.78,1674005.91
2021-03-16,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1674005.91
2021-03-16,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,184748.97,1674005.91
2021-03-16,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1674005.91
2021-03-16,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,74374.23,1674005.91
2021-03-16,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1674005.91
2021-03-17,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,994992.05,1697475.34
2021-03-17,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1697475.34
2021-03-17,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,183656.59,1697475.34
2021-03-17,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1697475.34
2021-03-17,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,73215.77,1697475.34
2021-03-17,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,232197.2,1697475.34
2021-03-18,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,993716.75,1719491.07
2021-03-18,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1719491.07
2021-03-18,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,183656.59,1719491.07
2021-03-18,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1719491.07
2021-03-18,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,70867.78,1719491.07
2021-03-18,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,257836.22,1719491.07
2021-03-19,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,992944.5,1714391.73
2021-03-19,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,134759.44,1714391.73
2021-03-19,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,181085.21,1714391.73
2021-03-19,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1714391.73
2021-03-19,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,69112.07,1714391.73
2021-03-19,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,257836.22,1714391.73
2021-03-20,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,992716.15,1706648.74
2021-03-20,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133763.67,1706648.74
2021-03-20,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,176216.35,1706648.74
2021-03-20,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1706648.74
2021-03-20,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,67736.72,1706648.74
2021-03-20,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,257561.57,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,992716.15,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133763.67,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,176216.35,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,67736.72,1706648.74
2021-03-21,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,257561.57,1706648.74
2021-03-22,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1695251.6
2021-03-22,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133763.67,1695251.6
2021-03-22,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,176216.35,1695251.6
2021-03-22,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1695251.6
2021-03-22,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,58186.18,1695251.6
2021-03-22,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,256478.03,1695251.6
2021-03-23,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1683491.78
2021-03-23,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133763.67,1683491.78
2021-03-23,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,175361.53,1683491.78
2021-03-23,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1683491.78
2021-03-23,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,53281.42,1683491.78
2021-03-23,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,250477.79,1683491.78
2021-03-24,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1668553.32
2021-03-24,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133269.12,1668553.32
2021-03-24,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,171771.18,1668553.32
2021-03-24,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1668553.32
2021-03-24,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,50491.32,1668553.32
2021-03-24,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,242414.34,1668553.32
2021-03-25,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1657707.19
2021-03-25,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,133020.47,1657707.19
2021-03-25,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,165011.08,1657707.19
2021-03-25,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1657707.19
2021-03-25,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,46653.93,1657707.19
2021-03-25,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,242414.34,1657707.19
2021-03-26,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1671168.9
2021-03-26,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1671168.9
2021-03-26,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,157443.34,1671168.9
2021-03-26,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1671168.9
2021-03-26,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,42913.87,1671168.9
2021-03-26,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,240968.64,1671168.9
2021-03-27,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1668306.19
2021-03-27,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1668306.19
2021-03-27,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,156457.91,1668306.19
2021-03-27,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1668306.19
2021-03-27,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,41036.6,1668306.19
2021-03-27,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,240968.64,1668306.19
2021-03-28,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,991953.09,1693779.85
2021-03-28,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1693779.85
2021-03-28,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,155738.22,1693779.85
2021-03-28,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1693779.85
2021-03-28,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,67229.95,1693779.85
2021-03-28,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,240968.64,1693779.85
2021-03-29,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,990952.47,1674611.7
2021-03-29,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1674611.7
2021-03-29,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,146979.86,1674611.7
2021-03-29,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1674611.7
2021-03-29,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,60731.63,1674611.7
2021-03-29,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,238057.77,1674611.7
2021-03-30,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,1016911.32,1692551.57
2021-03-30,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1692551.57
2021-03-30,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,144454.43,1692551.57
2021-03-30,Tamil Nadu,2,Rice-Raw,THANJAVUR,SE16,78654.29,1692551.57
2021-03-30,Tamil Nadu,2,Rice-Raw,CUDDALORE(PONDICHERRY),SE17,55238.08,1692551.57
2021-03-30,Tamil Nadu,2,Rice-Raw,VELLORE,SE18,238057.77,1692551.57
2021-03-31,Tamil Nadu,2,Rice-Raw,COIMBATORE,SE12,1016911.32,1690798.22
2021-03-31,Tamil Nadu,2,Rice-Raw,CHENNAI,SE14,159235.68,1690798.22
2021-03-31,Tamil Nadu,2,Rice-Raw,THOOTHUKKUDI,SE15,142704.06,1690798.22
